customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
5214.342348,69991,65,27,44,0,7,4.619402
3731.504584,0,96,31,34,0,1,460.8
12280.76661,88340,102,16,1,0,2,489.6
13024.13012,0,125,6,61,0,2,900.0
7488.785177,39602,64,15,59,0,2,307.2
2300.691547,25905,63,21,12,0,1,302.4
3745.374656,59732,94,0,54,0,1,135.626867
5008.275979,92864,123,13,60,0,1,96.338144
5146.898635,93752,64,34,24,0,3,154.713524
6540.204626,21156,89,2,32,0,8,111.836561
6087.302608,85654,76,8,46,0,3,46.20341
9772.736775,59325,83,20,76,0,2,81.599332
6005.847375,13528,86,21,35,0,3,412.8
5821.128509,61108,72,27,84,0,6,23.773332
10097.19837,68997,63,3,26,0,2,206.926432
2674.227315,33451,67,0,1,0,1,337.219884
4515.445404,21500,115,14,44,0,1,39.292196
7998.347343,26487,112,0,82,0,3,602.431489
2809.766683,74713,70,20,67,0,1,336.0
4748.794301,0,70,8,74,0,3,504.0
5272.518472,85607,66,26,1,0,3,67.647131
6712.294021,44891,83,12,75,0,6,74.803791
8188.976576,89061,103,19,88,0,3,565.267705
4376.363592,63774,111,18,63,0,1,60.036683
3713.803592,93308,92,20,56,0,1,441.6
7590.050089,10375,66,10,95,0,2,316.8
2795.735679,85950,69,5,61,0,1,47.70723
8640.753192,33402,109,7,66,0,4,71.053011
2624.896858,18129,71,23,59,0,1,340.8
4815.020779,0,66,29,58,0,8,711.8026
8221.870429,13376,108,13,75,0,4,774.714929
12817.41348,28651,67,4,25,0,2,302.272725
5219.886414,64964,66,9,84,0,5,286.967405
6140.242989,34112,77,32,68,0,6,369.6
7356.559341,81145,92,34,92,0,8,321.060571
7057.463184,52447,90,5,57,0,7,61.585668
5563.771927,35398,71,26,41,0,7,340.8
7451.479991,26239,65,11,39,0,2,312.0
5181.054467,0,70,4,64,0,7,336.0
12584.00638,83013,103,2,75,0,2,155.125923
2757.383982,50414,69,25,34,0,1,331.2
7535.42519,37496,65,1,36,0,2,312.0
2826.804029,24224,71,7,64,0,1,511.2
7326.544855,62338,92,9,61,0,4,4.216231
6633.137616,63483,83,4,84,0,3,85.073541
2485.886754,0,70,24,58,0,1,504.0
8598.185237,38113,73,4,34,0,2,203.640251
8586.801328,38676,72,24,33,0,2,146.124719
2693.663643,29038,69,14,61,0,1,56.351667
10629.33736,56598,88,29,29,0,2,92.966783
2710.918992,0,76,11,38,0,1,547.2
2241.108638,0,63,5,7,0,1,453.6
5251.152281,0,72,21,65,0,3,345.6
4686.807406,32646,119,25,84,0,1,464.99983
5028.575209,70828,62,8,18,0,4,297.6
2415.415525,40903,61,12,5,0,1,409.88696
5264.425866,24031,66,32,37,0,3,316.8
4474.48438,84927,112,27,83,0,1,537.6
2902.622439,23893,73,19,21,0,1,186.292275
10876.4794,71255,138,28,16,0,4,138.633681
4413.285858,37697,112,35,8,0,1,38.403843
12504.49422,33746,106,29,23,0,2,508.8
7462.926263,70263,93,30,66,0,5,7.345946
2943.045259,0,81,26,23,0,1,388.8
13466.92071,11432,119,11,9,0,2,571.2
3386.186515,67249,86,25,4,0,1,33.894695
5503.440723,76839,68,12,85,0,3,326.4
15777.88702,98713,65,3,91,0,2,289.894293
2619.865336,26094,67,16,84,0,1,2.028223
3355.528168,46644,84,34,19,0,1,150.688024
2874.08847,33462,72,12,9,0,1,112.425578
2846.645431,66880,71,7,54,0,1,340.8
5313.467001,0,79,4,78,0,4,568.8
5931.28489,56617,74,18,24,0,3,355.2
3313.014405,40348,83,6,56,0,1,26.314753
2665.737082,81538,66,3,46,0,1,272.844816
3230.576665,62873,81,0,41,0,1,207.75186
10595.81033,0,102,22,20,0,2,734.4
3954.344534,18375,103,8,50,0,1,535.080276
3589.372361,30944,92,15,46,0,1,348.216284
7472.672033,44385,97,6,31,0,7,465.6
8500.12195,0,119,1,58,0,7,856.8
5846.114411,85956,145,0,85,0,1,510.381882
4594.292826,39053,114,5,66,0,1,547.2
2759.978287,92296,69,4,65,0,1,331.2
11064.29047,29484,93,19,51,0,2,446.4
7555.828789,0,114,19,50,0,3,820.8
7469.557777,48088,94,25,73,0,4,134.828318
4920.492369,21366,63,20,47,0,3,302.4
12298.6863,17101,113,1,88,0,2,542.4
4630.363287,0,64,3,59,0,4,460.8
3792.829528,0,104,23,76,0,1,748.8
4715.469193,0,126,13,91,0,1,694.357961
2288.763508,0,63,11,30,0,1,344.288189
7228.993348,53214,91,21,76,0,3,436.8
5639.941974,73168,70,21,50,0,3,425.800112
12840.43291,0,90,1,94,0,2,648.0
8828.380695,61246,110,24,21,0,3,159.239518
13268.79263,32762,112,26,74,0,2,326.926833
13727.79972,0,126,12,4,0,2,604.8
8343.751519,64127,71,31,19,0,2,72.862304
7191.831645,0,67,9,54,0,2,308.54976
13759.14695,16794,96,7,31,0,2,460.8
9788.713108,31930,83,19,30,0,2,37.699658
3360.44356,74918,85,13,74,0,1,314.246507
7582.113842,64801,64,23,19,0,2,268.471802
3571.34607,73853,89,7,35,0,1,427.2
9868.595441,0,99,25,23,0,2,712.8
2414.770722,0,67,3,54,0,1,482.4
5635.294733,59325,71,13,75,0,3,229.686659
3933.813993,25927,103,6,20,0,1,674.973614
2433.089468,0,71,31,79,0,1,493.055291
5706.955563,83073,71,15,46,0,3,10.42277
5874.820212,35301,74,23,68,0,7,128.643975
8579.889155,21829,111,6,59,0,3,532.8
8903.966435,15142,116,7,5,0,3,792.609747
8149.769437,0,71,28,76,0,2,340.8
2585.56013,64592,64,12,57,0,1,307.2
2844.849804,80306,71,11,12,0,1,340.8
4633.550875,29105,117,28,31,0,1,272.612048
6678.899026,47137,84,5,11,0,5,161.640052
2222.865016,0,62,5,54,0,1,446.4
8522.759016,0,109,19,2,0,3,723.786607
3479.260311,66711,86,25,92,0,1,366.381387
7851.582939,48943,65,17,50,0,2,105.068788
2509.508795,0,71,20,48,0,1,511.2
2854.26694,34807,73,8,90,0,1,472.043042
8879.790017,52583,113,12,59,0,7,528.20086
8392.618913,0,111,6,51,0,4,617.396701
8272.330818,96689,103,34,80,0,5,37.802583
7662.429999,0,73,28,19,0,2,525.6
4508.862933,83777,112,18,74,0,1,377.354191
3094.320237,20954,78,15,27,0,1,534.501024
4383.150505,84491,110,0,0,0,1,156.282093
2530.705137,89451,63,11,2,0,1,61.769564
8164.31273,11193,114,2,88,0,6,820.8
2337.35182,28806,61,13,90,0,1,292.8
9002.409572,76184,111,23,19,0,3,532.8
5389.499465,66429,136,35,93,0,1,57.712985
2721.585434,43278,68,10,10,0,1,326.4
6005.847375,13528,86,21,35,0,3,412.8
5555.830205,74015,72,12,61,0,6,471.443077
5470.060561,54507,138,20,11,0,1,702.990032
2616.613903,72302,66,6,27,0,1,316.8
4890.1093,0,68,21,59,0,7,689.282166
5305.087084,26334,71,9,94,0,3,340.8
9470.624437,22514,80,22,96,0,2,203.469143
3548.148767,76114,88,6,97,0,1,422.4
2535.223185,69259,63,3,30,0,1,362.51794
6731.050335,0,62,0,5,0,2,446.4
7779.588181,90969,65,7,22,0,2,190.751345
5251.968272,41991,67,14,75,0,3,88.382536
8044.872393,71391,67,29,39,0,2,284.000172
13891.67638,70725,70,2,0,0,2,336.0
4808.957973,23554,61,12,17,0,6,142.459804
8658.863813,62464,109,23,45,0,4,400.181882
9215.541928,71888,115,14,33,0,4,552.0
4879.713235,0,67,7,84,0,5,321.6
13466.92071,11432,119,11,9,0,2,571.2
7350.182328,0,108,7,54,0,4,777.6
4822.436037,73769,61,24,84,0,6,121.654567
3554.845264,58557,88,4,83,0,1,55.510526
3135.579831,0,91,12,6,0,1,707.264022
4878.950256,43358,61,2,83,0,6,400.294938
11302.60169,22361,95,15,42,0,2,530.667993
7996.597066,70061,99,2,57,0,3,699.517349
7411.813055,0,73,6,19,0,2,525.6
3179.474225,65742,79,6,0,0,1,277.360797
3774.861293,66457,95,2,76,0,1,456.0
8224.770259,82634,104,8,74,0,3,324.097433
2563.582441,0,69,11,60,0,1,331.2
2393.915369,0,70,24,10,0,1,425.266308
2453.570794,29735,69,3,92,0,1,331.2
5143.878519,61417,65,6,35,0,7,206.01822
7378.510732,0,105,3,12,0,4,756.0
2430.484375,33775,61,24,95,0,1,292.8
6160.999344,96988,77,1,60,0,3,369.6
7912.132168,0,114,26,34,0,7,820.8
2382.672856,0,65,24,47,0,1,27.031485
2885.328202,62579,72,33,53,0,1,326.242099
2848.564466,0,81,26,58,0,1,583.2
8123.023295,0,78,15,47,0,2,561.6
4561.27302,29327,118,26,21,0,1,627.898468
3788.814643,0,106,27,89,0,1,763.2
8563.968057,91147,107,4,79,0,7,50.473675
7540.584824,29697,64,6,43,0,2,147.128736
6950.532764,0,61,27,90,0,2,301.402778
5904.847853,89953,74,3,42,0,3,274.165887
9180.154161,47663,114,35,24,0,8,103.702555
8355.512557,49564,105,8,29,0,5,661.608936
13869.92705,28432,118,1,59,0,2,612.300581
8273.111579,0,116,6,78,0,3,509.513764
4349.30875,75648,108,28,10,0,1,112.660916
8673.587,43963,110,25,59,0,7,528.0
2497.910013,29465,63,6,9,0,1,302.4
10828.37347,11033,97,27,18,0,2,511.120131
12128.36511,20495,61,7,36,0,2,292.8
5505.687336,95766,68,17,62,0,5,162.557048
6715.342541,0,65,22,39,0,2,655.073317
2836.677371,61029,72,26,98,0,1,114.429816
3561.595726,0,105,3,30,0,1,504.0
2833.980142,94812,70,11,40,0,1,121.025058
9415.527031,55338,116,25,54,0,7,556.8
3644.833554,82477,90,1,69,0,1,432.0
2927.516316,20852,73,8,6,0,1,383.789732
9227.945752,0,82,22,62,0,2,296.637382
3148.42409,0,83,16,75,0,1,544.217453
3417.953745,72460,85,9,76,0,1,370.018108
3969.433177,49544,101,3,29,0,1,0.769185
4874.0748,0,68,10,36,0,7,609.323227
7261.615478,0,101,7,19,0,4,727.2
8005.964669,63357,101,26,42,0,5,565.508572
2996.139865,0,82,9,21,0,1,590.4
8491.858636,27781,71,33,7,0,2,340.8
2402.172069,43246,62,19,89,0,1,52.435202
4775.475851,14254,124,21,16,0,1,595.2
4235.183999,60334,106,5,67,0,1,111.164747
2520.301352,56228,65,4,79,0,1,276.877348
2893.313855,30406,73,29,93,0,1,350.4
3985.547406,75007,101,1,19,0,1,668.773522
2395.57,21986,63,1,9,0,1,333.696228
8936.823519,37520,74,21,30,0,2,163.576763
7340.496505,50165,62,15,63,0,2,129.999138
6342.473656,86687,80,4,82,0,3,274.159702
6560.815344,0,93,2,88,0,3,41.617367
6687.593818,23772,83,19,25,0,4,100.652984
3681.253483,0,98,23,7,0,1,354.939043
2555.535685,18241,65,17,44,0,1,151.991098
2373.795076,0,65,32,88,0,1,312.0
3844.569357,26262,97,6,59,0,1,465.6
4683.443348,25187,121,8,79,0,1,580.8
5174.081063,88081,64,35,94,0,5,82.483947
2655.864573,83460,66,20,18,0,1,443.44552
3161.171297,0,92,16,56,0,1,897.379535
7575.647415,0,109,30,87,0,4,784.8
3985.398895,77739,98,31,61,0,1,428.563553
9706.375239,23649,122,2,69,0,6,535.606632
7736.654606,68980,98,25,87,0,7,464.038577
4179.488639,60010,103,4,86,0,1,494.4
4165.396419,0,116,2,97,0,1,556.8
2632.552578,99841,65,14,30,0,1,312.0
3885.456401,0,105,3,92,0,1,504.0
13024.13012,0,125,6,61,0,2,900.0
14137.23043,31794,119,12,16,0,2,571.2
3700.678124,36710,94,17,56,0,1,676.8
5511.033294,36267,69,21,1,0,8,263.454037
5169.49937,12430,73,22,13,0,4,350.4
6044.020038,93715,74,12,88,0,7,532.8
4349.30875,75648,108,28,10,0,1,112.660916
9688.129179,24584,66,11,74,0,2,279.706613
7894.5005,21723,104,31,6,0,8,748.8
5935.815989,63833,73,17,69,0,3,199.460544
4520.339327,0,61,7,1,0,4,304.156333
3219.146148,45892,81,1,49,0,1,388.8
5935.572179,90263,74,17,36,0,8,355.2
2322.572562,0,63,8,87,0,1,453.6
11692.00974,40548,98,7,57,0,2,470.4
10175.2441,0,99,15,84,0,2,831.340966
2513.971107,50450,63,24,80,0,1,302.4
2897.779107,0,85,4,45,0,1,612.0
5515.246935,75963,69,4,23,0,7,102.147789
3469.836978,32714,87,35,48,0,1,513.041633
6907.554242,42790,87,10,74,0,3,290.057111
3265.156348,25820,82,10,69,0,1,393.6
2514.282096,24744,65,1,0,0,1,312.0
2752.65503,81280,68,6,47,0,1,308.349562
2710.149379,0,73,14,66,0,1,350.4
10759.40004,0,97,12,24,0,2,465.6
5033.390798,68331,63,23,38,0,3,302.4
12476.64759,0,121,7,34,0,2,871.2
4731.844073,0,64,14,92,0,7,307.2
10620.49148,35601,69,34,15,0,2,249.803437
5260.921627,60101,66,34,74,0,3,1.332349
3012.039703,42987,77,14,48,0,1,128.490137
4236.814353,0,61,21,13,0,3,292.8
5283.362834,80928,132,26,27,0,1,538.545218
5395.091602,86640,67,2,25,0,5,65.457366
2619.337376,78618,66,7,56,0,1,225.578841
8390.122077,0,78,22,3,0,2,732.340362
13727.79972,0,126,12,4,0,2,604.8
4482.015107,62977,115,34,40,0,1,552.0
2827.55957,0,79,30,25,0,1,568.8
5584.961718,19724,72,20,49,0,4,345.6
7568.85152,27558,65,18,48,0,2,312.0
6480.681366,42846,81,14,42,0,4,286.142521
9048.983447,0,119,9,8,0,3,571.2
2615.852084,54314,66,13,98,0,1,282.770894
4878.829713,29950,61,0,76,0,4,292.8
10793.75704,24195,90,32,70,0,2,360.269404
5528.080912,0,73,30,11,0,8,388.819919
4605.87485,47481,116,20,39,0,1,556.8
13009.24125,57591,66,5,74,0,2,316.8
7486.019078,0,71,14,62,0,2,340.8
8110.704417,76879,101,20,44,0,5,487.102627
7379.456823,61584,61,18,93,0,2,205.294927
7452.233634,0,105,27,42,0,4,504.0
2686.535218,26713,71,22,69,0,1,142.695319
4470.181084,0,129,2,72,0,1,928.8
11790.49617,25251,66,13,43,0,2,316.8
4566.123651,0,68,19,53,0,3,326.4
7492.055949,39815,64,17,68,0,2,91.391245
3427.154407,58840,86,25,44,0,1,73.27252
5181.620895,97131,64,5,80,0,6,307.2
4686.469674,58089,118,31,83,0,1,566.4
2710.12066,0,71,7,87,0,1,340.8
4755.36505,21808,119,0,71,0,1,571.2
7792.067056,36776,65,21,21,0,2,240.186527
2549.998419,31213,65,0,29,0,1,312.0
11510.36033,0,61,11,39,0,2,439.2
7999.251628,0,107,13,17,0,5,513.6
7927.182997,32555,68,32,72,0,2,86.912677
2453.570794,29735,69,3,92,0,1,331.2
2981.549197,80590,74,26,3,0,1,97.928632
5110.755667,22565,132,0,20,0,1,633.6
5351.853544,54817,137,24,28,0,1,209.504391
9015.819465,0,62,26,34,0,2,42.642554
8852.734284,0,83,12,97,0,2,597.6
13333.38849,75634,110,13,52,0,2,432.805382
8658.863813,62464,109,23,45,0,4,400.181882
4871.15057,72648,61,0,78,0,5,120.850664
5279.198664,77167,66,15,99,0,3,137.086695
6689.022728,56980,84,33,70,0,7,599.000883
5244.550942,27444,66,21,88,0,3,313.931213
6688.857444,57289,86,21,88,0,3,562.224942
10592.58753,59590,136,15,67,0,5,460.266881
2913.493264,89672,72,7,92,0,1,309.568636
5243.446345,96535,66,11,85,0,3,271.074379
14191.59699,25575,117,10,41,0,2,561.6
9426.384787,38910,78,3,78,0,2,20.209679
4521.190551,39426,114,33,12,0,1,412.884282
7844.252972,0,102,20,46,0,3,273.945412
8283.843281,94851,104,6,33,0,3,190.998822
2436.397813,0,67,16,92,0,1,399.0564
2538.62632,18608,71,13,24,0,1,340.8
7304.395148,41025,92,22,92,0,6,20.374393
6459.640942,24290,82,15,84,0,8,393.6
5686.743252,26409,71,30,70,0,5,475.166267
7158.530736,36463,92,8,25,0,3,441.6
5201.357604,67001,131,7,36,0,1,463.425687
8632.783576,96200,107,9,45,0,3,513.6
7350.930502,69241,93,2,63,0,3,111.250449
7690.159642,55843,64,3,80,0,2,307.2
2317.282049,0,68,10,81,0,1,489.6
8929.611119,44329,112,25,58,0,3,537.6
4854.362069,44279,61,32,7,0,3,292.8
8750.222052,34695,113,1,60,0,5,100.323765
5054.780543,79297,64,34,64,0,6,72.760316
2199.516645,0,62,29,72,0,1,297.6
5715.312991,84183,72,29,86,0,4,255.565349
9566.839884,53375,79,20,92,0,2,127.322656
10094.13003,32046,127,28,23,0,4,475.599472
5444.793941,91393,67,19,54,0,6,460.551521
2582.408525,76731,64,2,68,0,1,201.455005
3484.247842,51337,88,3,70,0,1,72.543171
5555.830205,74015,72,12,61,0,6,471.443077
4173.140695,0,117,10,37,0,1,842.4
2897.494724,0,77,19,17,0,1,554.4
8044.511759,68849,67,9,67,0,2,252.699037
7716.997859,37376,99,34,52,0,3,65.548725
2274.669484,0,64,12,25,0,1,621.968062
8658.863813,62464,109,23,45,0,4,400.181882
11260.90364,88304,95,2,17,0,2,276.467811
4698.759935,0,67,27,71,0,6,321.6
9002.117386,61374,113,5,27,0,3,210.100003
3102.998522,31841,78,24,11,0,1,126.857228
2587.107864,27861,65,22,67,0,1,312.0
7233.540011,94550,90,0,93,0,7,432.0
5357.260833,39604,68,2,21,0,8,63.127223
11130.11974,42928,93,20,65,0,2,651.623195
2610.369217,54737,66,3,86,0,1,391.970334
7452.543017,0,68,14,46,0,2,489.6
6352.961129,80587,78,7,5,0,6,276.191729
9621.72619,54872,121,9,50,0,3,580.8
14260.91441,0,99,2,30,0,2,204.121476
7756.307652,0,74,24,63,0,2,532.8
5875.212734,46417,74,16,14,0,7,164.746184
2660.009874,0,73,18,61,0,1,350.4
2372.289378,25550,61,28,13,0,1,439.2
7803.503824,84417,98,5,32,0,7,139.714897
10346.11154,55906,86,26,3,0,2,58.469264
4960.548942,21638,65,9,81,0,8,468.0
13466.92071,11432,119,11,9,0,2,571.2
2886.451602,10312,78,10,63,0,1,486.278557
6252.3631,92895,77,5,2,0,7,43.14147
5174.689686,55290,65,26,33,0,4,13.874775
9263.179837,23377,116,15,19,0,3,556.8
2674.730716,56342,69,12,89,0,1,331.2
16159.54237,29593,137,15,52,0,2,657.6
15162.06565,71366,94,23,56,0,2,265.216633
4995.1712,10787,71,33,25,0,8,697.798804
16109.75353,0,73,12,42,0,2,350.4
4957.404306,10194,65,34,35,0,4,312.0
8719.896238,59763,73,4,31,0,2,350.4
6864.647514,96832,85,19,23,0,3,408.0
4980.18765,21135,130,14,59,0,1,678.946216
5555.830205,74015,72,12,61,0,6,471.443077
2471.441785,0,70,32,14,0,1,504.0
5801.828142,0,83,17,28,0,4,597.6
5209.945549,37940,129,11,36,0,1,512.542299
2814.438036,30703,70,15,58,0,1,336.0
2690.781969,48329,67,9,70,0,1,470.386291
4643.413135,12261,125,26,80,0,1,600.0
10861.71019,64744,139,5,34,0,5,41.308429
16069.95283,60735,135,11,59,0,2,571.695889
2410.355726,0,67,5,53,0,1,482.4
4872.577302,0,135,32,33,0,1,648.0
5846.520588,50320,73,24,6,0,5,297.738909
2589.43003,49675,65,10,54,0,1,312.0
6558.880167,19508,61,22,59,0,2,292.8
7232.609391,46621,61,20,31,0,2,30.448249
5093.379714,91814,63,30,99,0,3,167.037619
3438.949322,55910,86,4,3,0,1,324.348688
5418.463878,43054,68,5,41,0,4,326.4
7824.492263,64543,65,1,84,0,2,200.177163
7930.602564,75988,67,0,40,0,2,200.54531
9321.284825,0,64,26,99,0,2,572.522796
2775.080095,29051,73,31,79,0,1,153.200014
5792.666316,87382,72,26,65,0,5,345.6
14713.52329,0,85,4,18,0,2,877.034575
8471.292552,70624,106,6,52,0,3,49.234943
7205.019561,0,64,27,62,0,2,505.975326
11154.67599,31409,93,10,50,0,2,381.960657
10168.27175,35504,128,4,86,0,3,404.303518
5688.20499,44833,72,24,59,0,3,345.6
5272.932008,24423,67,5,62,0,6,321.6
13799.05459,0,127,20,31,0,2,609.6
4242.69282,0,61,5,51,0,7,439.2
2679.686625,84450,68,18,12,0,1,291.257059
11905.06754,0,115,19,39,0,2,840.179082
4212.8026,10097,110,17,69,0,1,218.635593
5553.18672,33255,138,0,20,0,1,662.4
4730.355248,17250,62,16,90,0,3,175.528642
2908.020838,74212,73,16,26,0,1,188.878749
4821.156466,85756,61,18,74,0,3,117.036869
5232.454958,41596,66,12,12,0,5,316.8
2557.585549,72202,63,12,13,0,1,453.6
5871.175279,33967,76,0,60,0,8,364.8
5918.066128,77521,73,6,66,0,3,350.4
16152.90489,0,109,12,66,0,2,852.460341
4984.618655,86305,62,1,99,0,5,80.73124
5979.724161,57693,76,16,56,0,3,547.2
5644.474853,33137,74,16,8,0,4,472.500375
6944.739992,0,68,24,31,0,2,489.6
13979.09014,33617,117,6,12,0,2,761.722334
2395.968567,38460,61,11,98,0,1,191.365686
2387.858281,0,67,23,88,0,1,482.4
4883.335068,40171,123,13,23,0,1,576.880144
2491.317024,36631,62,30,77,0,1,67.530904
12625.27947,79421,104,2,85,0,2,115.126739
5261.419836,38466,68,18,5,0,8,204.685796
4895.811925,54495,61,7,3,0,8,182.350945
4034.926461,0,112,8,28,0,1,806.4
10569.62547,45776,89,2,17,0,2,95.95081
7842.865664,94263,98,33,78,0,3,112.420211
7942.448548,12181,108,10,19,0,4,591.511506
2602.212965,28995,67,28,42,0,1,321.6
5213.068893,12613,70,6,81,0,3,336.0
2292.791874,0,64,18,30,0,1,460.8
3933.813993,25927,103,6,20,0,1,674.973614
9234.277026,0,134,29,43,0,6,643.2
4650.063763,28215,65,15,26,0,3,468.0
3954.344534,18375,103,8,50,0,1,535.080276
6953.952351,43221,87,33,51,0,7,398.735257
2876.775085,0,84,4,29,0,1,849.011958
3145.456489,52082,79,2,47,0,1,379.2
2688.878609,50719,68,10,28,0,1,394.248334
4749.127521,0,123,33,35,0,1,590.4
8364.502793,0,110,7,40,0,5,528.0
3450.328786,39248,87,27,22,0,1,386.765125
2935.838245,0,82,11,35,0,1,590.4
3963.40327,38096,99,3,28,0,1,475.2
8062.546117,42124,101,3,78,0,6,484.8
4855.773614,24149,61,15,10,0,3,292.8
2886.451602,10312,78,10,63,0,1,486.278557
2724.430809,0,77,15,31,0,1,404.82483
9976.24549,74115,63,24,24,0,2,275.349481
3755.260251,34624,95,28,66,0,1,270.370335
4573.998134,0,127,22,53,0,1,914.4
12052.88693,43184,102,6,81,0,2,376.836888
2525.419695,0,67,9,37,0,1,146.301396
8207.777598,35349,102,7,2,0,4,489.6
4569.8758,0,124,32,75,0,1,250.723005
5191.047011,0,141,7,32,0,1,676.8
4619.449922,95301,114,34,43,0,1,547.2
8571.480718,56202,107,19,33,0,8,513.511091
3245.479985,35592,82,34,38,0,1,496.805418
12489.21197,0,113,4,13,0,2,542.4
3799.746262,0,102,1,99,0,1,489.6
10004.74874,0,89,6,55,0,2,640.8
5577.669457,11097,73,26,50,0,4,350.4
3708.811428,23393,95,26,37,0,1,456.0
2649.658715,0,73,3,93,0,1,350.4
3380.712383,58109,86,9,6,0,1,412.8
7416.466665,0,69,6,52,0,2,238.057939
5605.380417,21171,72,2,40,0,3,345.6
13749.37083,82753,114,3,42,0,2,264.666921
2203.588481,0,64,8,12,0,1,757.206098
3369.71211,39754,85,2,35,0,1,62.282034
7296.493236,0,67,29,88,0,2,321.6
14837.50253,0,70,18,46,0,2,712.619939
11981.98481,21514,62,0,59,0,2,257.248789
4163.04081,43276,104,16,11,0,1,499.2
8054.982035,75531,102,2,13,0,4,489.6
4048.722426,0,118,9,26,0,1,566.4
10288.92495,96337,127,19,12,0,3,609.6
5167.357134,30376,66,26,16,0,6,316.8
5757.442258,88997,72,9,71,0,3,174.041566
14594.45235,27627,63,10,43,0,2,453.6
2442.200921,75449,61,3,31,0,1,130.775164
5142.389806,35666,131,12,76,0,1,312.110029
2511.944048,17658,65,10,44,0,1,312.0
2629.315549,0,71,0,44,0,1,340.8
4061.997378,30061,104,4,22,0,1,499.2
5252.511788,0,74,32,62,0,3,532.8
4372.194536,20354,116,23,0,0,1,556.8
2472.469209,63860,62,26,81,0,1,208.598246
13583.6249,58544,114,19,48,0,2,769.788818
2952.581331,57248,74,31,17,0,1,355.2
8209.924674,66037,69,2,83,0,2,69.004181
2858.087414,27382,71,33,35,0,1,134.104322
6282.082435,32311,79,10,23,0,3,207.289724
14194.15441,88178,70,32,78,0,2,336.0
9726.551005,72236,80,2,29,0,2,518.064733
8099.466122,0,112,19,42,0,6,438.812143
5020.473987,67890,63,23,26,0,3,174.08854
4502.207001,46402,113,7,2,0,1,476.385575
10570.7888,92044,132,7,77,0,3,617.288574
10614.64457,16040,96,29,93,0,2,611.476898
5169.49937,12430,73,22,13,0,4,350.4
5638.046345,70492,70,29,82,0,7,328.362698
7680.147853,68229,96,11,41,0,5,460.8
8409.067687,33397,106,31,15,0,5,508.8
12341.83389,72503,106,29,99,0,2,295.821353
2611.128028,90349,64,31,77,0,1,435.7186
6081.481291,0,87,24,23,0,7,626.4
10932.21496,72462,68,8,70,0,2,272.737308
6190.316839,25743,79,13,63,0,8,596.2476
4523.752381,74935,112,15,62,0,1,192.859737
2482.38724,0,71,13,50,0,1,511.2
8490.284985,28677,78,3,30,0,2,131.515739
4670.953723,0,64,25,89,0,4,181.810486
10209.9339,43736,128,0,88,0,3,614.4
4118.588554,69379,103,14,79,0,1,494.4
7409.586372,80415,62,24,15,0,2,281.372658
3803.79853,26050,97,4,51,0,1,465.6
12157.32992,57449,103,6,28,0,2,494.4
8219.358756,28445,103,18,72,0,6,427.762841
4803.24007,37313,62,34,39,0,6,246.57631
3425.73115,29194,89,28,31,0,1,424.466821
8609.158215,79090,107,2,74,0,3,289.040734
3465.52691,48744,86,3,59,0,1,412.8
2478.180205,0,71,24,32,0,1,511.2
5792.439588,29530,74,31,79,0,4,222.478994
3443.301126,16208,93,22,20,0,1,446.4
4529.072491,94757,112,0,25,0,1,5.453269
5597.12496,37995,139,16,50,0,1,667.2
2616.613903,72302,66,6,27,0,1,316.8
10758.65568,19382,94,31,18,0,2,676.8
2791.880258,72389,70,3,76,0,1,206.158416
5176.157299,91475,64,28,35,0,3,73.295606
8166.878898,0,111,2,29,0,3,799.2
4267.076892,43682,107,12,73,0,1,148.003496
5217.513287,39854,66,6,4,0,7,261.930545
7807.216137,52162,99,1,63,0,4,251.152889
5058.927182,0,134,32,27,0,1,643.2
11533.96706,85339,95,6,43,0,2,392.7457
5073.282126,57709,125,10,26,0,1,600.0
5296.838482,0,73,33,44,0,3,152.080908
6273.911874,18577,86,21,76,0,6,412.8
8002.308333,0,107,3,65,0,3,513.6
8436.350708,49182,70,6,86,0,2,165.410515
7153.208425,32238,91,15,80,0,4,439.781453
6990.691643,0,68,24,2,0,2,326.4
7611.949286,90252,95,1,77,0,7,122.924197
4647.423581,28314,121,21,37,0,1,580.8
7765.228166,56337,97,26,25,0,3,465.6
4650.063763,28215,65,15,26,0,3,468.0
12010.93726,0,119,3,24,0,2,856.8
10193.77423,21119,128,1,79,0,4,614.4
15862.17507,0,66,14,16,0,2,475.2
5294.230247,0,70,9,19,0,3,20.521312
6274.447705,13662,85,29,37,0,3,408.0
8007.399376,0,112,12,93,0,3,537.6
2243.473907,0,62,34,71,0,1,675.468453
4413.255399,0,65,19,33,0,3,312.0
3163.283136,97266,79,29,84,0,1,546.052144
7850.590399,0,69,5,78,0,2,331.2
3210.417377,0,88,3,8,0,1,325.917598
5387.40977,97316,67,13,18,0,7,309.076476
2472.469209,63860,62,26,81,0,1,208.598246
5403.586356,72633,67,28,91,0,8,155.761761
7627.431532,60479,96,1,44,0,3,85.155359
7540.390159,0,68,24,42,0,2,519.757811
7212.143863,75891,61,1,5,0,2,61.285525
5677.642084,53078,73,1,10,0,5,764.221884
2960.567044,92070,74,16,1,0,1,368.669336
2446.681538,44509,61,8,68,0,1,226.731454
7659.71722,0,73,22,93,0,2,525.6
